2018-12-31T00:03:25,338205000,60.78171,-148.17341,15.8,-133.8,277.0
2018-12-31T00:03:25,367400220,60.75505,-151.30739,0.3,178.3,49.0
2018-12-31T00:03:29,367157580,57.7858,-152.41051,0.5,199.4,511.0
2018-12-31T00:03:29,367625350,59.60351,-151.42175,0.1,-145.0,511.0
2018-12-31T00:03:32,368019250,59.61225,-151.3749,4.1,-52.6,9.0
2018-12-31T00:03:34,338129000,59.60577,-151.42578,0.1,15.4,511.0
2018-12-31T00:03:36,366691880,57.78833,-152.39864,0.1,-167.9,511.0
2018-12-31T00:03:37,367310500,59.60506,-151.4211,-0.1,-49.6,303.0
2018-12-31T00:03:41,366888920,61.09445,-146.42592,7.4,182.6,183.0
2018-12-31T00:03:42,367365030,60.75855,-151.30512,0.1,145.6,49.0
2018-12-31T00:03:46,368025440,60.64371,-147.45561,0.2,-54.1,65.0
2018-12-31T00:03:49,367189280,57.77831,-152.41427,0.1,-145.9,511.0
2018-12-31T00:03:53,369332000,61.10958,-146.37997,7.8,-105.5,308.0
2018-12-31T00:03:59,368017000,61.11252,-146.4263,9.6,90.7,91.0
2018-12-31T00:04:07,366342000,61.11259,-146.37996,0.9,94.0,92.0
2018-12-31T00:04:09,367379340,57.77842,-152.41202,0.1,-53.9,511.0
2018-12-31T00:04:11,367322830,60.1187,-149.43151,0.1,-163.5,511.0
2018-12-31T00:04:12,366941780,57.78554,-152.4173,0.9,-180.1,222.0
2018-12-31T00:04:14,368023120,61.1127,-146.38166,1.0,95.6,511.0
2018-12-31T00:04:21,368013040,60.69426,-151.42314,2.2,-65.0,354.0
2018-12-31T00:04:24,351925000,57.90708,-151.41012,10.4,-66.0,346.0
2018-12-31T00:04:24,366444090,57.7781,-152.4135,0.3,76.7,223.0
2018-12-31T00:04:24,367474280,57.77621,-152.41378,0.1,-50.0,136.0
2018-12-31T00:04:28,367400220,60.75486,-151.30723,0.9,132.8,68.0
2018-12-31T00:04:28,369701000,59.33127,-152.1842,17.6,-50.6,3.0
2018-12-31T00:04:32,338205000,60.7822,-148.18338,15.8,-133.9,278.0
2018-12-31T00:04:35,366830940,57.77705,-152.4123,0.1,-55.4,511.0
2018-12-31T00:04:35,368019250,59.61335,-151.37402,4.1,26.9,39.0
2018-12-31T00:04:36,338320000,57.78642,-152.41466,0.1,-56.5,511.0
2018-12-31T00:04:39,367438220,59.60549,-151.42327,0.1,-60.5,511.0
2018-12-31T00:04:39,368021610,60.64338,-147.46829,0.4,198.8,93.0
2018-12-31T00:04:44,367038440,58.18972,-153.35788,7.1,-187.4,220.0
2018-12-31T00:04:45,366888920,61.09259,-146.42615,5.9,177.3,172.0
2018-12-31T00:04:46,367310500,59.60505,-151.42111,-0.1,-49.6,303.0
2018-12-31T00:04:53,367010000,60.56084,-147.90639,3.3,128.6,113.0
2018-12-31T00:04:54,369332000,61.11102,-146.38292,7.2,-84.1,328.0
2018-12-31T00:04:55,367157580,57.78552,-152.41051,3.1,184.4,511.0
2018-12-31T00:05:10,368017000,61.11246,-146.41984,9.5,90.4,90.0
2018-12-31T00:05:13,338792000,60.7521,-151.30756,0.1,-67.9,46.0
2018-12-31T00:05:16,366941780,57.78493,-152.41788,3.1,182.7,157.0
2018-12-31T00:05:18,366342000,61.11256,-146.37931,1.0,100.5,95.0
2018-12-31T00:05:25,368023120,61.11266,-146.38102,0.9,96.1,511.0
