367668110,2018-12-31T00:08:08,57.77880,-152.41206,0.0,-159.4,511.0,KEMA SUE,IMO7738955,WDH9441,30,,21,6,,,B
367186610,2018-12-31T00:08:41,61.22482,-149.90960,0.0,170.5,220.0,STELLAR WIND,IMO9096911,WBS2983,31,0,23,9,,,B
367322830,2018-12-31T00:01:51,60.11865,-149.43153,0.0,-162.9,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367082610,2018-12-31T00:03:54,57.77746,-152.41523,0.0,-192.6,19.0,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,B
367330860,2018-12-31T00:04:04,57.77775,-152.41336,0.0,-182.1,511.0,ELIZABETH F,IMO7201184,WDE2879,30,,24,7,,,B
367322830,2018-12-31T00:00:40,60.11869,-149.43157,0.0,-162.2,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367330860,2018-12-31T00:01:04,57.77777,-152.41337,0.0,-182.1,511.0,ELIZABETH F,IMO7201184,WDE2879,30,,24,7,,,B
367438220,2018-12-31T00:03:28,59.60544,-151.42325,0.0,-50.4,511.0,GRETA,IMO8971061,WDF3298,70,0,45,15,1.6,99,B
367082610,2018-12-31T00:05:05,57.77745,-152.41523,0.0,199.1,19.0,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,B
367322830,2018-12-31T00:05:21,60.11869,-149.43158,0.0,-163.0,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367103740,2018-12-31T00:06:04,60.77840,-148.69866,0.0,-77.1,263.0,KRYSTAL SEA,,WDC9546,31,5,15,10,,52,A
367438220,2018-12-31T00:09:18,59.60546,-151.42325,0.1,-53.6,511.0,GRETA,IMO8971061,WDF3298,70,0,45,15,1.6,99,B
367082610,2018-12-31T00:00:25,57.77744,-152.41523,0.1,190.1,19.0,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,B
367438220,2018-12-31T00:02:18,59.60550,-151.42333,0.1,-59.9,511.0,GRETA,IMO8971061,WDF3298,70,0,45,15,1.6,99,B
367322830,2018-12-31T00:07:40,60.11866,-149.43150,0.1,-164.2,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367438220,2018-12-31T00:00:00,59.60542,-151.42319,0.0,4.0,511.0,GRETA,IMO8971061,WDF3298,70,0,45,15,1.6,99,B
367322830,2018-12-31T00:03:00,60.11869,-149.43156,0.0,-165.1,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367082610,2018-12-31T00:06:14,57.77744,-152.41523,0.0,7.8,18.0,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,B
367322830,2018-12-31T00:06:39,60.11870,-149.43156,0.0,-162.5,511.0,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,B
367330860,2018-12-31T00:07:04,57.77777,-152.41337,0.1,-182.1,511.0,ELIZABETH F,IMO7201184,WDE2879,30,,24,7,,,B
367082610,2018-12-31T00:01:35,57.77746,-152.41523,0.0,-193.4,19.0,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,B
367186610,2018-12-31T00:09:40,61.22482,-149.90958,0.0,199.6,220.0,STELLAR WIND,IMO9096911,WBS2983,31,0,23,9,,,B
367186610,2018-12-31T00:01:51,61.22484,-149.90959,0.0,-202.9,219.0,STELLAR WIND,IMO9096911,WBS2983,31,0,23,9,,,B
367668110,2018-12-31T00:02:09,57.77879,-152.41204,0.0,-159.4,511.0,KEMA SUE,IMO7738955,WDH9441,30,,21,6,,,B
366743980,2018-12-31T00:02:40,57.77797,-152.41313,0.0,178.5,511.0,GOLD RUSH,,WDE4119,30,0,32,8,4.0,30,B
367186610,2018-12-31T00:06:20,61.22482,-149.90960,0.0,-141.8,220.0,STELLAR WIND,IMO9096911,WBS2983,31,0,23,9,,,B
367619640,2018-12-31T00:07:27,59.60477,-151.42004,0.0,-104.7,511.0,HELENKA B,,WDH4624,90,0,46,9,,,B
366743980,2018-12-31T00:00:20,57.77797,-152.41315,0.0,183.3,511.0,GOLD RUSH,,WDE4119,30,0,32,8,4.0,30,B
367186610,2018-12-31T00:03:00,61.22483,-149.90960,0.0,89.9,219.0,STELLAR WIND,IMO9096911,WBS2983,31,0,23,9,,,B
369701000,2018-12-31T00:05:29,59.33640,-152.18420,17.7,0.0,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
338792000,2018-12-31T00:03:03,60.75208,-151.30755,0.1,-64.2,45.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
369701000,2018-12-31T00:07:40,59.34698,-152.18413,17.8,0.0,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
369701000,2018-12-31T00:02:16,59.32055,-152.18400,17.5,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
369701000,2018-12-31T00:04:28,59.33127,-152.18420,17.6,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
367619640,2018-12-31T00:01:45,59.60473,-151.42002,0.0,-123.5,511.0,HELENKA B,,WDH4624,90,0,46,9,,,B
367619640,2018-12-31T00:06:26,59.60479,-151.42003,0.0,-104.8,511.0,HELENKA B,,WDH4624,90,0,46,9,,,B
338792000,2018-12-31T00:06:23,60.75214,-151.30757,0.1,2.3,46.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
369701000,2018-12-31T00:00:04,59.30990,-152.18383,17.7,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
369701000,2018-12-31T00:01:11,59.31535,-152.18390,17.6,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
369701000,2018-12-31T00:08:47,59.35232,-152.18413,17.8,0.0,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
338792000,2018-12-31T00:05:13,60.75210,-151.30756,0.1,-67.9,46.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
369701000,2018-12-31T00:06:35,59.34180,-152.18420,17.7,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
338792000,2018-12-31T00:07:32,60.75206,-151.30755,0.1,69.6,48.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
338792000,2018-12-31T00:08:42,60.75212,-151.30756,0.1,-73.8,44.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
338792000,2018-12-31T00:01:51,60.75212,-151.30754,0.0,-51.0,47.0,TITAN,IMO8964604,WDH4910,90,0,51,12,3.0,,B
369701000,2018-12-31T00:03:23,59.32615,-152.18410,17.6,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
369701000,2018-12-31T00:09:40,59.35690,-152.18415,17.7,-50.6,3.0,MIDNIGHT SUN,IMO9232278,WAHG,70,0,255,35,9.0,70,B
367507830,2018-12-31T00:05:56,57.77751,-152.41232,0.0,-131.4,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367507830,2018-12-31T00:07:05,57.77753,-152.41229,0.0,-120.7,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367507830,2018-12-31T00:02:26,57.77754,-152.41234,0.0,-152.4,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
367400220,2018-12-31T00:03:25,60.75505,-151.30739,0.3,178.3,49.0,RESOLUTION,IMO7901966,WDE7994,90,0,58,12,3.7,79,A
366747250,2018-12-31T00:03:48,57.77812,-152.41430,0.0,-127.5,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
366747250,2018-12-31T00:07:09,57.77818,-152.41432,0.0,-204.7,511.0,MICHELLE RENEE,IMO8852306,WDE5359,30,7,29,8,,30,B
367507830,2018-12-31T00:01:15,57.77749,-152.41233,0.1,-169.6,511.0,PACIFIC STORM,IMO8983727,WDF9692,30,0,26,7,,,B
