2017-01-02T00:04:46,367110280,44.11739,-68.24311,7.5,54.6
2017-01-02T00:18:37,367110280,44.13698,-68.20526,8.0,51.2
2017-01-02T00:25:37,367092720,43.83161,-67.61201,6.3,-111.9
2017-01-02T00:18:00,366920980,44.21789,-67.90797,3.1,-170.7
2017-01-02T00:23:51,366920980,44.21537,-67.91317,2.9,-176.4
2017-01-02T00:30:51,366920980,44.21201,-67.91898,2.9,-181.2
2017-01-02T00:08:31,366920980,44.22139,-67.89902,2.9,-172.7
2017-01-02T00:10:51,366920980,44.22054,-67.90126,3.2,-162.2
2017-01-02T00:13:20,366920980,44.21958,-67.90352,3.2,-179.7
2017-01-02T00:22:40,366920980,44.21594,-67.91214,3.1,-175.1
2017-01-02T00:37:51,366920980,44.20933,-67.9253,2.6,-171.2
2017-01-02T00:39:00,366920980,44.20888,-67.9263,3.1,-176.3
2017-01-02T00:34:20,366920980,44.21067,-67.9221,2.9,-157.2
2017-01-02T00:25:01,366920980,44.21486,-67.91416,3.0,-174.2
2017-01-02T00:45:39,367092720,43.83747,-67.62625,2.3,-127.9
2017-01-02T00:41:09,367092720,43.83668,-67.62467,1.3,-52.6
2017-01-02T00:29:06,367110280,44.15221,-68.17715,7.9,48.6
2017-01-02T00:43:27,367110280,44.17326,-68.13881,8.0,55.2
2017-01-02T00:36:40,366920980,44.20984,-67.92423,2.7,-182.5
2017-01-02T00:35:30,366920980,44.21031,-67.92324,2.9,-165.8
2017-01-02T00:43:52,366920980,44.20671,-67.93051,2.8,-174.9
2017-01-02T00:28:30,366920980,44.21312,-67.917,2.8,-180.6
2017-01-02T00:32:01,366920980,44.2115,-67.91997,2.8,-175.2
2017-01-02T00:40:11,366920980,44.20841,-67.92737,2.9,-172.8
2017-01-02T00:47:20,366920980,44.20531,-67.93339,2.8,-168.4
2017-01-02T00:41:20,366920980,44.20788,-67.92837,3.0,-176.5
2017-01-02T00:48:31,366920980,44.2048,-67.93434,2.8,-180.7
2017-01-02T00:52:01,366920980,44.20338,-67.93736,2.9,-164.5
2017-01-02T00:55:31,366920980,44.20205,-67.9406,2.9,-169.4
2017-01-02T00:49:40,366920980,44.20431,-67.93528,2.6,-176.8
2017-01-02T00:54:20,366920980,44.20249,-67.9395,2.8,-175.2
2017-01-02T00:59:01,366920980,44.20074,-67.94381,2.8,-174.9
2017-01-02T00:45:01,366920980,44.20627,-67.93148,2.6,-169.7
2017-01-02T00:56:41,366920980,44.20162,-67.9417,2.7,-167.9
2017-01-02T00:57:50,366920980,44.20121,-67.94274,3.2,-166.9
2017-01-02T01:02:30,366920980,44.19936,-67.94686,2.8,-174.7
2017-01-02T00:42:32,366920980,44.20735,-67.92944,2.8,-178.2
2017-01-02T00:46:10,366920980,44.20578,-67.93245,3.0,-172.5
